REG,LIBREG,DEP,LIBDEP,EPCI,LIBEPCI,DROIT,DEPCOM,CODEPOSTAL,LIBCOM,NUMVOIE,INDREP,TYPVOIE,NOMVOIE,NUMAPPT,NUMBOITE,ESC,COULOIR,ETAGE,COMPLIDENT,ENTREE,BAT,IMMEU,COMPLGEO,LIEUDIT,QPV,TYPECONST,NBPIECE,SURFHAB,CONSTRUCT,LOCAT,PATRIMOINE,ORIGINE,FINAN,FINANAUTRE,CONV,NUMCONV,DATCONV,NEWLOGT,CUS,DPEDATE,DPEENERGIE,DPESERRE,SRU_EXPIR,SRU_ALINEA,CODSEGPATRIM,LIBSEGPATRIM,X,Y
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,32 AVENUE MICHEL JOURDAN,26,,,,6,Les Papillons Bat A,,,0511-A-01,LES PAPILLONS,CANNES LA BOCCA,2,C,2,47,1998,1998,1998,1,12,,1,06/1997/05/80416/1/006045/1,13/05/1997,,,01/2011,B,C,,1,Pas de code,Pas de segment,1021480.50986998,6280555.9339884
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,27 RUE JEAN GRAS,33,,,,3,Les Papillons Bat B,,,0511-B-01,LES PAPILLONS,CANNES LA BOCCA,2,C,4,74,1998,1998,1998,1,12,,1,06/1997/05/80416/1/006045/1,13/05/1997,,,01/2011,B,C,,1,Pas de code,Pas de segment,1021509.49713581,6280586.21871263
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,27 RUE JEAN GRAS,38,,,,4,Les Papillons Bat B,,,0511-B-01,LES PAPILLONS,CANNES LA BOCCA,2,C,3,61,1998,1998,1998,1,12,,1,06/1997/05/80416/1/006045/1,13/05/1997,,,01/2011,B,C,,1,Pas de code,Pas de segment,1021509.49713581,6280586.21871263
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,190,,,,3,Ranchito Bt D Paquerettes Ent 01,,,0510-D-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,213,,,,2,Ranchito Bt D Paquerettes Ent 03,,,0510-D-03,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,209,,,,1,Ranchito Bt D Paquerettes Ent 03,,,0510-D-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,208,,,,0,Ranchito Bt D Paquerettes Ent 03,,,0510-D-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,202,,,,3,Ranchito Bt D Paquerettes Ent 02,,,0510-D-02,EL RANCHITO,CANNES LA BOCCA,1,C,4,61,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,259,,,,4,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,249,,,,1,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,280,,,,1,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020237.9,6282215.69999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,269,,,,2,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020237.9,6282215.69999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,307,,,,4,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,4,62,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020237.9,6282215.69999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,306,,,,3,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020237.9,6282215.69999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,82,,,,1,Ranchito Bat B Bleuets Ent 02,,,0510-B-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,58,,,,4,Ranchito Bat A Coquelicot Ent 06,,,0510-A-06,EL RANCHITO,CANNES LA BOCCA,1,C,4,61,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,68,,,,4,Ranchito Bat A Coquelicot Ent 07,,,0510-A-07,EL RANCHITO,CANNES LA BOCCA,1,C,4,61,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,114,,,,2,Ranchito Bat B Bleuets Ent 05,,,0510-B-05,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,142,,,,0,Ranchito Bt C Marguerites Ent 01,,,0510-C-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,1,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,10,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,10,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,132,,,,1,Ranchito Bat B Bleuets Ent 07,,,0510-B-07,EL RANCHITO,CANNES LA BOCCA,1,C,4,61,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,130,,,,0,Ranchito Bat B Bleuets Ent 07,,,0510-B-07,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,127,,,,4,Ranchito Bat B Bleuets Ent 06,,,0510-B-06,EL RANCHITO,CANNES LA BOCCA,1,C,4,61,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,126,,,,3,Ranchito Bat B Bleuets Ent 06,,,0510-B-06,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,1,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,68,2014,2014,2014,4,10,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,10,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,1,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,13,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,13,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,1,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,10,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,10,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,1,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,10,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,10,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,1,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,13,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,13,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,2,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,49,2014,2014,2014,4,13,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,13,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,2,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,4,76,2014,2014,2014,4,13,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,13,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,4,76,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,180,,,,4,Ranchito Bt C Marguerites Ent 03,,,0510-C-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,155,,,,4,Ranchito Bt C Marguerites Ent 01,,,0510-C-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,48,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,66,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,4,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,66,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,4,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,159,,,,1,Ranchito Bt C Marguerites Ent 02,,,0510-C-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,4,76,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,163,,,,3,Ranchito Bt C Marguerites Ent 02,,,0510-C-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1,Pas de code,Pas de segment,1020270.6,6282154.19999998
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,4,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,4,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,68,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,63,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,1,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,47,2014,2014,2014,4,10,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,10,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,2,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,45,2014,2014,2014,4,10,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,10,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,2,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,47,2014,2014,2014,4,13,,1,06/2013/12/2011-1191/1/013017/68,07/01/2014,,13,05/2014,A,A,2061,2,1646,ZAC COMMANDANT MARIA,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,1,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,4,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,4,80,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,45,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,3,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,44,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,45,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,47,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,4,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,47,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,3,67,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,4,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,2,45,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,4,6029,6400,CANNES,1-5,,,RUE ISOLA BELLA,,,2,,5,,,BATIMENT A,,ZAC COMMANDANT MARIA,,2,C,4,80,2014,2014,2014,4,14,,1,06/2013/12/2011-1191/1/013017/69,07/01/2014,,14,05/2014,A,A,2029,2,,,,
